"DATABASE_NAME","CUBE_NAME","MEASURE_GROUP_NAME","PARTITION_NAME","DIMENSION_NAME","TABLE_ID","COLUMN_ID","SEGMENT_NUMBER","TABLE_PARTITION_NUMBER","RECORDS_COUNT","ALLOCATED_SIZE","USED_SIZE","COMPRESSION_TYPE","BITS_COUNT","BOOKMARK_BITS_COUNT","VERTIPAQ_STATE","ISPAGEABLE","ISRESIDENT","TEMPERATURE","LAST_ACCESSED"
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Birth Year (69)","POS_TO_ID","0","0","0","240","240","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Birth Year (69)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band Sort (79)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band Sort (79)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band Sort (79)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band Sort (79)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score (77)","POS_TO_ID","0","0","0","448","448","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score (77)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Total Debt (75)","POS_TO_ID","0","0","0","632","632","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Total Debt (75)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Cards Held (80)","POS_TO_ID","0","0","0","40","40","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Cards Held (80)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Debt to Income (76)","POS_TO_ID","0","0","0","632","632","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Debt to Income (76)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Per Capita Income (74)","POS_TO_ID","0","0","0","640","640","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Per Capita Income (74)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age (66)","POS_TO_ID","0","0","0","248","248","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age (66)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band Sort (73)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band Sort (73)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band Sort (73)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band Sort (73)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Client (64)","POS_TO_ID","0","0","0","648","648","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Client (64)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Client (64)","ID_TO_POS","0","0","0","648","648","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Client (64)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age Band (67)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age Band (67)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age Band (67)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Age Band (67)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band (78)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band (78)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band (78)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Credit Score Band (78)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band (72)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band (72)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band (72)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Client","Client","Client","H$Client (13)$Income Band (72)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Year (49)","POS_TO_ID","0","0","0","48","48","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Year (49)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Year (49)","ID_TO_POS","0","0","0","48","48","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Year (49)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter (50)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter (50)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter (50)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter (50)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year Sort (52)","POS_TO_ID","0","0","0","168","168","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year Sort (52)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year Sort (52)","ID_TO_POS","0","0","0","168","168","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year Sort (52)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Date (48)","POS_TO_ID","0","0","0","14368","14368","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Date (48)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Date (48)","ID_TO_POS","0","0","0","14368","14368","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Date (48)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","POS_TO_ID","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Complete Year (63)","ID_TO_POS","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","POS_TO_ID","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Is Weekend (61)","ID_TO_POS","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Start (58)","POS_TO_ID","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Start (58)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Start (58)","ID_TO_POS","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Start (58)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year Sort (57)","POS_TO_ID","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year Sort (57)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year Sort (57)","ID_TO_POS","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year Sort (57)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month No (53)","POS_TO_ID","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month No (53)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month No (53)","ID_TO_POS","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month No (53)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day of Week (59)","POS_TO_ID","0","0","0","32","32","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day of Week (59)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day of Week (59)","ID_TO_POS","0","0","0","32","32","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day of Week (59)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","POS_TO_ID","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$In Like For Like Period (62)","ID_TO_POS","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year (51)","POS_TO_ID","0","0","0","168","168","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year (51)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year (51)","ID_TO_POS","0","0","0","168","168","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Quarter Year (51)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day (60)","POS_TO_ID","0","0","0","32","32","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day (60)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day (60)","ID_TO_POS","0","0","0","32","32","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Day (60)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Short (55)","POS_TO_ID","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Short (55)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Short (55)","ID_TO_POS","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Short (55)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year (56)","POS_TO_ID","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year (56)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year (56)","ID_TO_POS","0","0","0","480","480","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month Year (56)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month (54)","POS_TO_ID","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month (54)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month (54)","ID_TO_POS","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Date","Date","Date","H$Date (10)$Month (54)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Geo Key (105)","POS_TO_ID","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Geo Key (105)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Geo Key (105)","ID_TO_POS","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Geo Key (105)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location Type (107)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location Type (107)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location Type (107)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location Type (107)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Country (109)","POS_TO_ID","0","0","0","304","304","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Country (109)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Country (109)","ID_TO_POS","0","0","0","304","304","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Country (109)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$State Code (108)","POS_TO_ID","0","0","0","216","216","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$State Code (108)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$State Code (108)","ID_TO_POS","0","0","0","216","216","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$State Code (108)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location (106)","POS_TO_ID","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location (106)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location (106)","ID_TO_POS","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Geography","Geography","Geography","H$Geography (28)$Location (106)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Type (84)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Type (84)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Type (84)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Type (84)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card (81)","POS_TO_ID","0","0","0","2568","2568","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card (81)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card (81)","ID_TO_POS","0","0","0","2568","2568","NOSPLIT","32","0","SKIPPED",,,,
